headline_sentiment_comp,headline_sentiment_pos,headline_sentiment_neu,headline_sentiment_neg,headline_sentiment_but,text_sentiment_comp,text_sentiment_pos,text_sentiment_neu,text_sentiment_neg,text_sentiment_but
-0.751,0,0.556,0.444,0,-0.99,0.056,0.835,0.109,4
0.226,0.213,0.787,0,0,0,0,1,0,0
0.665,0.476,0.524,0,1,0.996,0.151,0.786,0.062,3
-0.382,0,0.69,0.31,0,-0.999,0.061,0.796,0.143,3
0,0,1,0,0,0,0,1,0,0
-0.226,0,0.787,0.213,0,0,0,1,0,0
0.44,0.266,0.734,0,0,0,0,1,0,0
-0.34,0,0.789,0.211,0,-0.999,0.061,0.805,0.134,6
0,0,1,0,0,-0.957,0.108,0.76,0.131,3
-0.477,0,0.659,0.341,0,0.668,0.085,0.839,0.076,4
-0.691,0,0.551,0.449,0,-0.986,0.035,0.836,0.129,2
0,0,1,0,0,0.038,0.078,0.849,0.073,3
0,0,1,0,0,0.981,0.087,0.87,0.043,5
-0.557,0,0.714,0.286,0,-0.953,0.111,0.777,0.112,8
-0.153,0.141,0.652,0.207,0,-0.999,0.071,0.771,0.159,3
-0.586,0,0.743,0.257,0,-0.997,0.063,0.816,0.121,2
0,0,1,0,0,-0.998,0.089,0.791,0.121,4
-0.527,0,0.614,0.386,0,0,0,1,0,0
-0.103,0.196,0.58,0.225,0,0.898,0.066,0.873,0.061,4
-0.625,0,0.745,0.255,0,0.974,0.112,0.79,0.098,7
0.477,0.339,0.661,0,0,-0.98,0.065,0.85,0.085,4
-0.035,0,0.876,0.124,0,-0.922,0.097,0.8,0.103,7
-0.226,0,0.826,0.174,0,-1,0.072,0.771,0.158,11
0.382,0.224,0.776,0,0,-0.866,0.089,0.823,0.087,8
-0.649,0,0.538,0.462,0,-0.997,0.043,0.751,0.206,3
0,0,1,0,0,-0.999,0.086,0.799,0.115,10
0,0,1,0,0,0,0,1,0,0
0.178,0.307,0.491,0.202,0,0.971,0.089,0.848,0.063,0
0.527,0.423,0.577,0,0,-0.906,0.081,0.837,0.082,1
-0.128,0,0.857,0.143,0,0.565,0.063,0.881,0.056,3
0,0,1,0,0,0.996,0.129,0.791,0.08,7
0,0,1,0,0,-0.999,0.077,0.774,0.148,6
-0.226,0,0.826,0.174,0,-0.997,0.053,0.833,0.114,0
-0.625,0,0.631,0.369,0,-0.917,0.069,0.855,0.075,4
0,0,1,0,0,-0.695,0.042,0.903,0.054,1
0.542,0.241,0.759,0,0,0.845,0.09,0.862,0.048,0
0.459,0.325,0.526,0.149,0,0.983,0.118,0.783,0.099,5
0,0,1,0,0,0,0,1,0,0
0.572,0.481,0.519,0,0,0,0,1,0,0
0,0,1,0,0,0,0,1,0,0
-0.637,0,0.634,0.366,0,-0.962,0.065,0.851,0.085,3
0,0,1,0,0,-0.989,0.06,0.854,0.085,3
-0.318,0,0.796,0.204,0,0.953,0.099,0.822,0.078,1
0,0,1,0,0,-0.978,0.042,0.889,0.069,1
-0.807,0,0.52,0.48,0,-0.991,0.049,0.871,0.08,2
-0.881,0,0.465,0.535,0,0,0,1,0,0
0.637,0.244,0.756,0,0,-0.996,0.076,0.812,0.112,9
-0.71,0,0.543,0.457,0,-0.994,0.096,0.733,0.171,3
-0.881,0,0.465,0.535,0,-0.978,0.05,0.849,0.101,2
0,0,1,0,0,0.832,0.054,0.904,0.042,3
0,0,1,0,0,-0.855,0.045,0.895,0.06,0
-0.34,0.154,0.588,0.257,0,0.992,0.111,0.816,0.073,2
-0.44,0,0.734,0.266,0,-0.962,0.087,0.815,0.098,2
0,0,1,0,0,-0.904,0.042,0.893,0.065,0
0.494,0.262,0.738,0,0,0.957,0.096,0.829,0.075,3
0,0,1,0,0,-0.475,0.106,0.789,0.104,4
-0.649,0,0.583,0.417,0,-0.978,0.051,0.842,0.106,0
0,0,1,0,0,-0.991,0.085,0.814,0.101,8
0,0,1,0,0,-0.999,0.052,0.793,0.155,3
0,0,1,0,0,0.996,0.102,0.835,0.063,6
0,0,1,0,0,-0.998,0.077,0.79,0.133,2
-0.67,0,0.571,0.429,0,0,0,1,0,0
-0.625,0,0.631,0.369,0,0.993,0.138,0.754,0.108,6
-0.052,0.189,0.606,0.205,0,-0.999,0.09,0.764,0.146,7
0,0,1,0,0,0.995,0.085,0.885,0.03,8
0,0,1,0,0,0.993,0.099,0.847,0.054,5
0,0,1,0,0,-0.953,0.043,0.894,0.063,3
0.494,0.313,0.549,0.137,0,0.976,0.088,0.844,0.068,2
0.226,0.174,0.826,0,0,0.994,0.116,0.795,0.09,4
-0.382,0,0.69,0.31,0,-0.999,0.052,0.775,0.173,4
0.296,0.342,0.435,0.223,0,-0.957,0.099,0.782,0.119,2
-0.813,0.159,0.22,0.621,0,0.509,0.073,0.853,0.075,7
0.572,0.27,0.73,0,0,0.478,0.073,0.864,0.062,3
-0.226,0,0.787,0.213,0,0.985,0.109,0.819,0.073,1
-0.44,0,0.756,0.244,0,-0.998,0.05,0.808,0.142,3
-0.459,0,0.769,0.231,0,-0.994,0.071,0.814,0.115,6
-0.296,0,0.82,0.18,0,-0.991,0.064,0.822,0.113,4
0,0,1,0,0,-0.988,0.072,0.829,0.098,5
0.214,0.209,0.791,0,1,0.997,0.131,0.791,0.078,9
-0.477,0,0.617,0.383,0,0,0,1,0,0
0,0,1,0,0,0,0,1,0,0
-0.103,0,0.833,0.167,0,0,0,1,0,0
0,0,1,0,0,0.949,0.094,0.836,0.07,4
-0.893,0,0.483,0.517,0,-0.999,0.04,0.812,0.148,4
0,0,1,0,0,-0.998,0.058,0.837,0.105,6
-0.691,0,0.637,0.363,0,-0.998,0.069,0.816,0.115,5
-0.649,0,0.719,0.281,0,-0.612,0.061,0.881,0.058,2
-0.625,0,0.687,0.313,0,-0.99,0.068,0.805,0.127,1
-0.681,0,0.616,0.384,0,-1,0.058,0.795,0.147,7
-0.226,0,0.787,0.213,0,-0.977,0.077,0.803,0.121,4
-0.637,0,0.536,0.464,0,0,0,1,0,0
0.382,0.206,0.794,0,0,-0.556,0.083,0.834,0.083,2
-0.401,0,0.788,0.212,0,-0.983,0.036,0.895,0.07,2
0.361,0.2,0.8,0,0,0.985,0.056,0.901,0.044,7
-0.791,0,0.5,0.5,0,-0.996,0.027,0.839,0.134,2
-0.318,0,0.813,0.187,0,-0.97,0.072,0.839,0.09,2
0.052,0.178,0.658,0.164,0,0.998,0.094,0.888,0.019,3
0,0,1,0,0,0.948,0.061,0.886,0.053,7
0.103,0.113,0.887,0,0,0.862,0.078,0.865,0.057,2
0.226,0.274,0.531,0.195,0,-0.886,0.04,0.899,0.061,2
0.402,0.172,0.828,0,0,0.999,0.137,0.811,0.052,2
-0.226,0,0.826,0.174,0,0.979,0.096,0.839,0.065,0
0.494,0.314,0.686,0,0,0,0,1,0,0
-0.421,0.141,0.625,0.234,0,-0.999,0.07,0.789,0.141,6
-0.296,0,0.833,0.167,0,0.8,0.061,0.882,0.057,2
0.052,0.154,0.705,0.141,0,0.997,0.085,0.872,0.043,3
0,0,1,0,0,-0.966,0.062,0.846,0.092,0
-0.511,0,0.732,0.268,0,-0.993,0.044,0.891,0.065,6
-0.459,0,0.636,0.364,0,-0.982,0.048,0.857,0.094,2
-0.226,0.096,0.741,0.163,0,-0.927,0.059,0.873,0.068,2
0,0,1,0,0,0.981,0.094,0.842,0.065,5
0,0,1,0,0,0.782,0.098,0.82,0.082,2
0,0,1,0,0,0,0,1,0,0
0.557,0.338,0.662,0,0,1,0.182,0.783,0.035,6
-0.802,0,0.556,0.444,0,-0.998,0.009,0.896,0.094,1
0.649,0.398,0.602,0,0,-0.896,0.087,0.817,0.096,1
0,0,1,0,0,0.993,0.108,0.825,0.066,2
0.705,0.381,0.516,0.103,1,0.996,0.108,0.82,0.072,5
-0.296,0.246,0.328,0.426,0,-0.977,0.092,0.796,0.112,3
-0.557,0.098,0.606,0.295,0,0.979,0.077,0.873,0.05,2
0,0,1,0,0,0.991,0.09,0.86,0.05,3
0.153,0.238,0.574,0.189,0,-0.84,0.072,0.855,0.073,4
-0.318,0,0.796,0.204,0,0,0,1,0,0
0.178,0.221,0.779,0,0,0.986,0.117,0.802,0.081,4
-0.494,0,0.738,0.262,0,-0.985,0.04,0.844,0.116,0
-0.361,0,0.737,0.263,0,-0.98,0.082,0.807,0.111,1
0,0,1,0,0,0.593,0.037,0.934,0.029,1
0,0,1,0,0,-0.944,0.048,0.857,0.095,2
0,0,1,0,0,-0.948,0.051,0.878,0.071,3
-0.103,0,0.877,0.123,0,-0.844,0.107,0.786,0.106,1
-0.103,0,0.877,0.123,0,-0.999,0.035,0.851,0.114,6
0.586,0.275,0.725,0,0,-0.998,0.059,0.827,0.114,5
-0.44,0,0.818,0.182,0,-0.973,0.046,0.893,0.061,2
-0.34,0,0.714,0.286,0,-0.998,0.04,0.799,0.162,2
-0.785,0,0.504,0.496,0,-0.999,0.055,0.769,0.176,5
-0.382,0,0.755,0.245,0,0.952,0.059,0.891,0.05,7
-0.477,0,0.549,0.451,0,-0.984,0.032,0.894,0.074,1
-0.296,0,0.845,0.155,0,-0.958,0.066,0.851,0.084,2
0,0,1,0,0,0.976,0.072,0.875,0.053,4
0,0,1,0,0,0.605,0.113,0.785,0.103,3
-0.153,0.172,0.603,0.224,0,-0.944,0.051,0.871,0.079,3
-0.625,0,0.661,0.339,0,-0.996,0.101,0.752,0.147,8
0,0,1,0,0,-0.826,0.057,0.878,0.066,2
-0.599,0,0.719,0.281,0,-0.996,0.047,0.873,0.08,4
0,0,1,0,0,-1,0.084,0.722,0.193,7
-0.494,0.209,0.38,0.411,0,-0.994,0.072,0.8,0.128,3
0.691,0.427,0.573,0,0,-0.948,0.074,0.816,0.109,2
0,0,1,0,0,-0.985,0.065,0.834,0.101,3
-0.832,0,0.443,0.557,0,0.968,0.09,0.847,0.064,0
0.459,0.273,0.584,0.143,0,0.99,0.079,0.894,0.027,2
-0.772,0,0.544,0.456,0,0.016,0.072,0.856,0.071,3
0.402,0.213,0.787,0,0,0.796,0.091,0.825,0.084,7
0.052,0.146,0.854,0,0,-0.998,0.062,0.821,0.117,7
0.402,0.197,0.803,0,0,0.97,0.078,0.863,0.059,3
-0.25,0,0.833,0.167,0,0.865,0.094,0.814,0.091,3
-0.586,0.073,0.667,0.26,0,-1,0.075,0.731,0.194,10
0.681,0.412,0.588,0,0,0.967,0.099,0.823,0.079,3
-0.34,0.162,0.556,0.283,0,-0.996,0.089,0.79,0.121,3
-0.572,0,0.73,0.27,0,-0.93,0.068,0.856,0.076,7
0.527,0.254,0.746,0,0,0.587,0.025,0.949,0.026,3
-0.402,0,0.69,0.31,0,-0.861,0.034,0.913,0.053,0
-0.25,0,0.818,0.182,0,0.983,0.119,0.789,0.092,2
0.421,0.286,0.714,0,0,-0.989,0.067,0.842,0.092,3
0.039,0.113,0.887,0,1,0.991,0.073,0.906,0.021,6
-0.202,0.109,0.725,0.167,0,-0.664,0.084,0.829,0.087,4
0,0,1,0,0,-0.972,0.065,0.846,0.089,3
0,0,1,0,0,-0.963,0.065,0.843,0.092,2
-0.361,0,0.737,0.263,0,0,0,1,0,0
-0.67,0,0.667,0.333,0,-0.991,0.037,0.825,0.137,0
0,0,1,0,0,0.608,0.05,0.902,0.048,0
0,0,1,0,0,0.999,0.111,0.862,0.027,3
-0.612,0,0.615,0.385,0,-0.991,0.04,0.89,0.07,3
-0.477,0,0.594,0.406,0,-0.988,0.054,0.864,0.082,0
0.638,0.321,0.679,0,0,0.988,0.106,0.805,0.088,3
0.44,0.266,0.734,0,0,-0.999,0.088,0.772,0.14,10
0.052,0.261,0.493,0.246,0,-0.968,0.035,0.896,0.069,1
-0.735,0,0.53,0.47,0,-1,0.075,0.777,0.149,9
-0.402,0,0.722,0.278,0,0,0,1,0,0
0.25,0.199,0.663,0.139,0,0.996,0.087,0.861,0.052,6
-0.649,0,0.65,0.35,0,-0.994,0.047,0.843,0.11,3
-0.612,0,0.583,0.417,0,-0.998,0.047,0.866,0.087,7
0.758,0.448,0.552,0,0,-0.996,0.076,0.802,0.122,6
0,0,1,0,0,0.67,0.09,0.828,0.083,2
0.052,0.19,0.635,0.175,0,-0.932,0.068,0.84,0.092,5
0,0,1,0,0,-0.99,0.072,0.831,0.096,3
0.511,0.355,0.645,0,0,-0.979,0.087,0.799,0.114,3
0,0,1,0,0,0.995,0.08,0.874,0.046,5
-0.318,0,0.753,0.247,0,-0.989,0.039,0.812,0.15,1
0,0,1,0,0,-0.999,0.06,0.807,0.133,4
0.572,0.316,0.684,0,1,-0.806,0.054,0.88,0.065,2
0.402,0.184,0.816,0,0,0.956,0.13,0.761,0.11,3
0,0,1,0,0,0.808,0.072,0.86,0.067,0
-0.542,0,0.759,0.241,0,-0.977,0.075,0.833,0.092,0
0,0,1,0,0,0.66,0.071,0.86,0.069,12
-0.494,0,0.556,0.444,0,0,0,1,0,0
0,0,1,0,0,-0.993,0.039,0.869,0.092,3
-0.802,0,0.494,0.506,0,-0.998,0.065,0.746,0.189,2
-0.459,0,0.75,0.25,0,-0.998,0.077,0.759,0.164,1
-0.178,0,0.855,0.145,0,0.992,0.089,0.858,0.052,1
-0.557,0,0.66,0.34,0,-0.999,0.068,0.764,0.168,2
0,0,1,0,0,0.926,0.082,0.846,0.071,10
0.318,0.223,0.777,0,0,0,0,1,0,0
-0.807,0,0.354,0.646,0,-1,0.043,0.711,0.246,10
-0.557,0,0.625,0.375,0,-0.999,0.055,0.815,0.13,5
-0.66,0,0.645,0.355,0,-0.995,0.057,0.786,0.157,0
0,0,1,0,0,0.997,0.084,0.893,0.023,2
-0.735,0,0.617,0.383,0,-0.999,0.089,0.761,0.151,6
0.382,0.224,0.776,0,0,0.98,0.083,0.853,0.063,3
0,0,1,0,1,0.999,0.111,0.85,0.039,7
-0.153,0.18,0.6,0.22,0,-0.996,0.078,0.778,0.144,7
-0.526,0,0.639,0.361,0,0,0,1,0,0
-0.459,0,0.7,0.3,0,0.538,0.111,0.785,0.105,4
0,0,1,0,1,-0.997,0.092,0.768,0.14,4
-0.572,0,0.68,0.32,0,-0.573,0.079,0.837,0.084,5
-0.542,0.129,0.516,0.355,0,0.986,0.105,0.841,0.054,0
0.214,0.228,0.534,0.237,1,0.996,0.119,0.816,0.065,1
-0.382,0,0.755,0.245,0,0,0,1,0,0
0,0,1,0,0,-0.923,0.045,0.897,0.058,5
0.202,0.272,0.515,0.213,0,0.994,0.073,0.89,0.038,5
-0.625,0,0.728,0.272,0,-0.984,0.08,0.813,0.107,5
-0.625,0,0.687,0.313,0,-0.997,0.058,0.814,0.128,1
-0.772,0.148,0.383,0.469,0,-0.996,0.097,0.785,0.118,2
0.052,0.114,0.786,0.1,0,0.993,0.107,0.809,0.084,8
-0.822,0,0.513,0.487,0,-0.998,0.076,0.776,0.147,3
-0.494,0,0.714,0.286,0,0.961,0.093,0.83,0.077,11
-0.44,0,0.707,0.293,0,-0.998,0.059,0.79,0.152,1
0,0,1,0,0,0.994,0.081,0.89,0.029,4
0.077,0.199,0.621,0.18,0,0.875,0.089,0.831,0.079,5
-0.649,0,0.736,0.264,0,-0.895,0.09,0.819,0.091,7
-0.077,0.197,0.584,0.219,0,-0.984,0.059,0.842,0.099,1
0,0,1,0,0,0.847,0.045,0.916,0.039,6
0.103,0.142,0.741,0.117,0,0.056,0.056,0.885,0.059,2
-0.785,0,0.566,0.434,0,-0.998,0.062,0.796,0.142,6
0,0,1,0,0,0.406,0.068,0.863,0.069,3
0.511,0.403,0.432,0.165,0,-0.995,0.068,0.816,0.116,1
0,0,1,0,0,-0.322,0.06,0.885,0.056,0
-0.34,0,0.745,0.255,0,-0.997,0.057,0.842,0.101,0
0.128,0.231,0.769,0,0,0,0,1,0,0
-0.382,0,0.658,0.342,0,0,0,1,0,0
0.103,0.167,0.833,0,0,0.999,0.104,0.872,0.024,6
-0.052,0.223,0.536,0.241,0,0.996,0.097,0.846,0.056,2
-0.477,0,0.721,0.279,0,0.961,0.103,0.817,0.08,2
-0.527,0,0.746,0.254,0,-0.969,0.079,0.82,0.101,2
-0.67,0,0.71,0.29,0,-0.964,0.061,0.846,0.093,3
0,0,1,0,0,0.999,0.105,0.861,0.034,7
0.25,0.167,0.833,0,0,0.903,0.103,0.805,0.092,4
-0.477,0,0.693,0.307,0,-0.99,0.052,0.869,0.079,6
-0.494,0,0.686,0.314,0,0.947,0.109,0.795,0.095,15
0,0,1,0,0,0,0,1,0,0
0,0,1,0,0,0,0,1,0,0
0,0,1,0,0,-0.794,0.073,0.85,0.077,2
-0.226,0,0.826,0.174,0,-0.999,0.102,0.748,0.15,13
-0.807,0,0.491,0.509,0,-0.996,0.073,0.819,0.108,13
0,0,1,0,0,-0.978,0.06,0.848,0.092,0
-0.178,0.179,0.596,0.225,0,-0.973,0.061,0.827,0.112,3
0,0,1,0,0,-0.998,0.105,0.733,0.162,5
-0.67,0,0.476,0.524,0,-0.769,0.124,0.751,0.124,4
-0.856,0,0.455,0.545,0,-0.992,0.077,0.768,0.155,0
-0.34,0.138,0.615,0.246,0,0.999,0.106,0.85,0.045,3
-0.802,0,0.493,0.507,0,-0.998,0.06,0.767,0.172,4
-0.318,0.131,0.606,0.263,0,0,0,1,0,0
0.402,0.278,0.722,0,0,0.972,0.072,0.871,0.057,6
0,0,1,0,0,0.993,0.105,0.819,0.076,5
0,0,1,0,0,-0.979,0.057,0.872,0.07,4
-0.893,0,0.428,0.572,0,-1,0.078,0.698,0.225,5
0,0,1,0,0,0.961,0.095,0.825,0.081,11
-0.649,0,0.619,0.381,0,-0.987,0.075,0.829,0.096,5
-0.557,0,0.581,0.419,0,0,0,1,0,0
0,0,1,0,0,0.998,0.107,0.84,0.053,8
0.836,0.497,0.503,0,0,0.814,0.119,0.776,0.105,12
-0.226,0.17,0.593,0.237,0,0.994,0.079,0.879,0.043,12
0.077,0.14,0.86,0,0,0.994,0.067,0.904,0.029,5
0,0,1,0,0,0.991,0.099,0.845,0.056,3
0.542,0.333,0.667,0,0,-0.999,0.089,0.778,0.133,12
0.494,0.375,0.625,0,0,0.995,0.089,0.863,0.047,5
-0.34,0.238,0.41,0.352,0,1,0.192,0.765,0.043,2
0,0,1,0,0,0.966,0.073,0.872,0.055,3
0,0,1,0,0,-0.993,0.059,0.847,0.094,3
0,0,1,0,0,0,0,1,0,0
-0.751,0,0.556,0.444,0,-0.998,0.084,0.774,0.142,6
