headline_sentiment_comp,headline_sentiment_pos,headline_sentiment_neu,headline_sentiment_neg,headline_sentiment_but,text_sentiment_comp,text_sentiment_pos,text_sentiment_neu,text_sentiment_neg,text_sentiment_but
0,0,1,0,0,-0.995,0.068,0.824,0.108,5
-0.44,0,0.756,0.244,0,0.995,0.16,0.768,0.072,4
0.477,0.316,0.526,0.158,0,-0.994,0.068,0.829,0.104,3
-0.421,0,0.678,0.322,0,0.985,0.097,0.832,0.071,5
0.077,0.206,0.794,0,0,0,0,1,0,0
0.128,0.176,0.824,0,0,0,0,1,0,0
0,0,1,0,0,0,0,1,0,0
0,0,1,0,0,-0.986,0.094,0.796,0.111,3
0,0,1,0,0,0.857,0.075,0.878,0.047,0
-0.718,0,0.571,0.429,0,-0.996,0.046,0.836,0.118,2
0.318,0.374,0.408,0.218,0,-0.951,0.088,0.812,0.101,4
0.202,0.13,0.87,0,0,0.929,0.079,0.851,0.07,8
-0.226,0,0.826,0.174,0,0.993,0.111,0.812,0.077,5
-0.026,0.392,0.28,0.329,0,-0.998,0.035,0.817,0.148,4
0,0,1,0,0,0.973,0.121,0.853,0.027,0
0,0,1,0,0,0,0,1,0,0
0.402,0.31,0.69,0,0,0.994,0.123,0.853,0.024,4
0.488,0.277,0.626,0.097,0,0.979,0.123,0.849,0.028,2
0.202,0.153,0.847,0,0,0.959,0.108,0.832,0.06,0
0,0,1,0,0,0.881,0.078,0.922,0,0
0,0,1,0,0,0.991,0.101,0.828,0.071,3
0,0,1,0,0,0.838,0.098,0.81,0.093,7
0,0,1,0,0,-0.719,0.078,0.839,0.083,1
0,0,1,0,0,0.99,0.122,0.765,0.114,21
0,0,1,0,0,0.996,0.101,0.829,0.07,5
0,0,1,0,0,0.907,0.059,0.92,0.022,1
0.34,0.179,0.821,0,0,0.803,0.076,0.851,0.073,4
0,0,1,0,0,0.983,0.114,0.842,0.044,0
0.34,0.167,0.833,0,0,-0.977,0.08,0.812,0.107,2
0.202,0.141,0.859,0,0,0.992,0.121,0.83,0.049,0
-0.361,0.15,0.57,0.28,0,-0.922,0.058,0.87,0.072,1
0.44,0.322,0.503,0.176,0,0.959,0.092,0.858,0.05,1
0,0,1,0,0,0.98,0.114,0.829,0.057,4
0,0,1,0,0,0.963,0.066,0.93,0.004,0
0.402,0.231,0.769,0,0,0,0,1,0,0
-0.421,0,0.741,0.259,0,0,0,1,0,0
0.361,0.161,0.839,0,0,0.889,0.063,0.922,0.015,1
-0.542,0,0.72,0.28,0,0.521,0.09,0.838,0.072,0
0,0,1,0,1,0.999,0.133,0.802,0.065,8
0,0,1,0,0,0.991,0.094,0.885,0.022,1
-0.273,0,0.704,0.296,0,0,0,1,0,0
-0.226,0,0.853,0.147,0,0,0,1,0,0
0.402,0.197,0.803,0,0,0,0,1,0,0
0.382,0.191,0.809,0,0,0.998,0.089,0.868,0.043,5
-0.494,0,0.714,0.286,0,-0.995,0.084,0.8,0.116,9
0,0,1,0,0,0.983,0.1,0.816,0.084,5
-0.25,0,0.778,0.222,0,-0.997,0.024,0.84,0.135,3
0,0,1,0,0,0.988,0.101,0.869,0.03,1
-0.625,0,0.745,0.255,0,-0.995,0.095,0.779,0.125,5
0,0,1,0,0,0.998,0.161,0.797,0.041,3
0.772,0.489,0.511,0,0,-0.632,0.079,0.838,0.084,2
0,0,1,0,0,0.996,0.086,0.874,0.04,3
-0.361,0,0.759,0.241,0,-0.927,0.074,0.837,0.089,3
0,0,1,0,0,-0.983,0.071,0.838,0.091,6
-0.052,0.184,0.614,0.202,0,-0.765,0.078,0.844,0.078,8
0,0,1,0,0,0.986,0.106,0.816,0.078,3
-0.919,0,0.35,0.65,1,-0.999,0.061,0.719,0.22,3
0,0,1,0,0,0.99,0.107,0.864,0.029,1
0,0,1,0,0,0.98,0.099,0.822,0.079,9
-0.827,0,0.599,0.401,0,-0.838,0.047,0.884,0.069,1
-0.477,0,0.744,0.256,0,-0.995,0.087,0.782,0.131,6
0,0,1,0,0,-0.315,0.089,0.819,0.093,2
0,0,1,0,0,0,0,1,0,0
0,0,1,0,0,0,0,1,0,0
0,0,1,0,0,0,0,1,0,0
0,0,1,0,0,0,0,1,0,0
-0.896,0,0.455,0.545,0,-0.996,0.069,0.819,0.112,4
0,0,1,0,0,0.993,0.104,0.826,0.07,0
0.477,0.237,0.763,0,0,-0.996,0.036,0.897,0.067,4
-0.226,0,0.826,0.174,0,-0.994,0.07,0.804,0.126,0
-0.296,0,0.82,0.18,0,-0.99,0.051,0.866,0.083,1
0,0,1,0,0,0.576,0.034,0.966,0,0
0,0,1,0,1,0.984,0.088,0.84,0.072,10
0.052,0.156,0.699,0.145,0,0.925,0.103,0.844,0.053,0
0.026,0.109,0.891,0,0,0.846,0.055,0.925,0.019,1
0,0,1,0,0,0.269,0.023,0.964,0.014,1
0,0,1,0,0,0.989,0.092,0.845,0.063,5
0,0,1,0,0,0.992,0.124,0.786,0.091,4
0,0,1,0,0,-0.931,0.055,0.863,0.082,1
-0.681,0,0.472,0.528,0,-0.992,0.101,0.764,0.135,1
0,0,1,0,0,-0.989,0.08,0.789,0.132,1
-0.494,0,0.714,0.286,0,-0.997,0.076,0.814,0.11,9
0,0,1,0,0,0.982,0.081,0.919,0,0
-0.34,0,0.789,0.211,0,0.854,0.065,0.886,0.049,3
0,0,1,0,0,0.983,0.041,0.943,0.016,2
-0.827,0,0.539,0.461,0,-0.998,0.068,0.778,0.154,0
-0.459,0,0.75,0.25,0,-0.986,0.039,0.87,0.091,2
0.296,0.151,0.755,0.094,0,0.224,0.112,0.777,0.112,3
-0.309,0,0.842,0.158,0,0.971,0.058,0.909,0.033,2
-0.542,0,0.667,0.333,0,0.977,0.076,0.867,0.057,3
-0.477,0.211,0.478,0.311,0,0.319,0.063,0.891,0.047,1
-0.178,0.179,0.596,0.225,0,0.963,0.08,0.855,0.065,13
0,0,1,0,0,0,0,1,0,0
0.586,0.322,0.678,0,0,-0.998,0.048,0.819,0.133,4
-0.25,0.16,0.617,0.222,0,-0.998,0.076,0.792,0.133,5
0.296,0.167,0.833,0,0,0.807,0.101,0.82,0.079,2
-0.649,0,0.602,0.398,0,-0.382,0.071,0.844,0.085,1
0.296,0.196,0.804,0,0,0.993,0.072,0.892,0.037,3
-0.402,0,0.684,0.316,0,-1,0.056,0.806,0.139,8
-0.382,0,0.809,0.191,0,-0.968,0.048,0.892,0.061,5
-0.886,0,0.366,0.634,0,0,0,1,0,0
-0.542,0.232,0.395,0.373,0,-0.997,0.063,0.823,0.114,3
-0.649,0.153,0.429,0.417,0,-0.974,0.102,0.789,0.109,10
0,0,1,0,0,0.992,0.085,0.866,0.049,1
0.778,0.405,0.595,0,0,0.993,0.104,0.82,0.075,4
-0.599,0,0.692,0.308,0,-0.999,0.069,0.832,0.099,13
0,0,1,0,0,-0.82,0.053,0.876,0.071,1
-0.318,0,0.753,0.247,0,-1,0.064,0.773,0.163,4
0,0,1,0,0,-0.98,0.065,0.839,0.096,5
-0.818,0,0.571,0.429,0,-0.996,0.029,0.794,0.177,0
0.511,0.35,0.65,0,0,0.982,0.092,0.863,0.044,2
-0.166,0.113,0.731,0.156,1,-0.994,0.065,0.844,0.091,3
0,0,1,0,0,0.996,0.071,0.923,0.006,1
0,0,1,0,0,-0.999,0.041,0.87,0.089,3
-0.318,0,0.839,0.161,0,-0.995,0.054,0.864,0.082,6
-0.717,0,0.644,0.356,0,-0.999,0.041,0.778,0.181,5
-0.822,0,0.542,0.458,0,-0.999,0.021,0.787,0.192,1
0,0,1,0,0,0.995,0.086,0.871,0.043,3
0,0,1,0,0,0,0,1,0,0
-0.735,0,0.492,0.508,0,0,0,1,0,0
0,0,1,0,0,0.85,0.084,0.851,0.065,0
-0.691,0,0.551,0.449,0,-0.996,0.038,0.821,0.142,1
0,0,1,0,0,0.998,0.094,0.882,0.024,7
-0.459,0,0.6,0.4,0,-0.565,0.125,0.758,0.118,5
0,0,1,0,0,-0.905,0.089,0.797,0.114,0
0,0,1,0,0,-0.99,0.08,0.799,0.121,1
-0.778,0,0.541,0.459,0,-0.999,0.081,0.71,0.209,3
0,0,1,0,0,-0.998,0.091,0.767,0.142,5
0.511,0.268,0.732,0,0,0.999,0.104,0.865,0.03,4
0,0,1,0,0,-0.948,0.046,0.88,0.075,0
0.586,0.322,0.678,0,0,0.999,0.163,0.769,0.068,3
0,0,1,0,0,0,0,1,0,0
0.128,0.212,0.619,0.168,0,0,0,1,0,0
0,0,1,0,0,0,0,1,0,0
-0.494,0,0.738,0.262,0,0.994,0.099,0.843,0.059,6
0,0,1,0,1,0.999,0.11,0.849,0.041,4
0,0,1,0,0,0.997,0.091,0.843,0.066,9
0,0,1,0,0,0.984,0.094,0.831,0.076,5
0,0,1,0,0,0.992,0.081,0.884,0.036,1
-0.296,0,0.784,0.216,0,-0.925,0.043,0.91,0.048,4
-0.822,0,0.513,0.487,0,-0.998,0.045,0.769,0.186,1
-0.866,0.095,0.388,0.517,1,0.995,0.082,0.869,0.05,2
0,0,1,0,0,-0.995,0.046,0.842,0.112,3
0,0,1,0,0,-0.965,0.063,0.869,0.068,5
-0.735,0,0.592,0.408,0,-0.998,0.042,0.8,0.159,2
0.026,0.136,0.864,0,0,0,0,1,0,0
-0.223,0.234,0.42,0.347,0,-0.997,0.093,0.78,0.128,6
0,0,1,0,0,-0.999,0.029,0.887,0.084,4
0.44,0.266,0.734,0,0,-0.999,0.047,0.84,0.113,2
0,0,1,0,0,0.873,0.062,0.888,0.05,2
0.402,0.231,0.769,0,0,-0.997,0.077,0.8,0.123,4
-0.459,0,0.75,0.25,0,-0.983,0.056,0.851,0.093,0
0,0,1,0,0,0,0,1,0,0
-0.751,0,0.439,0.561,0,0,0,1,0,0
-0.66,0.087,0.6,0.313,0,-0.987,0.09,0.779,0.131,1
-0.586,0,0.725,0.275,0,-0.975,0.053,0.866,0.081,1
-0.649,0.145,0.44,0.415,0,-0.998,0.073,0.805,0.122,4
0.34,0.167,0.833,0,0,0.968,0.068,0.879,0.054,7
0,0,1,0,0,0.975,0.095,0.839,0.067,0
0,0,1,0,1,-0.995,0.069,0.833,0.098,10
-0.572,0,0.73,0.27,0,0.282,0.079,0.85,0.071,2
0,0,1,0,1,0.982,0.088,0.859,0.053,4
-0.361,0,0.8,0.2,0,-0.997,0.052,0.847,0.102,3
-0.25,0,0.6,0.4,0,0,0,1,0,0
-0.382,0,0.822,0.178,0,-0.977,0.062,0.865,0.073,8
0,0,1,0,0,0.565,0.091,0.824,0.085,0
0,0,1,0,0,0.963,0.078,0.851,0.072,4
-0.807,0,0.354,0.646,0,-1,0.054,0.705,0.241,29
0,0,1,0,0,-0.906,0.035,0.887,0.078,0
0,0,1,0,0,0.658,0.071,0.863,0.066,0
0,0,1,0,0,0.966,0.082,0.855,0.063,4
-0.226,0,0.808,0.192,0,-0.967,0.065,0.858,0.077,15
0,0,1,0,0,0.974,0.108,0.802,0.09,7
-0.743,0.108,0.446,0.446,0,0.995,0.107,0.808,0.084,11
0.318,0.161,0.839,0,0,0.998,0.115,0.827,0.058,3
-0.494,0,0.724,0.276,0,-0.998,0.063,0.79,0.147,2
-0.296,0,0.845,0.155,0,0.99,0.058,0.904,0.038,6
-0.469,0.145,0.565,0.29,1,0.99,0.123,0.835,0.041,4
-0.778,0,0.585,0.415,0,0.815,0.085,0.846,0.069,0
0.226,0.192,0.808,0,0,0.974,0.103,0.879,0.018,0
0,0,1,0,0,-0.998,0.047,0.854,0.099,8
0.542,0.257,0.743,0,0,0.99,0.083,0.863,0.054,7
0.361,0.238,0.762,0,0,0.998,0.11,0.832,0.058,4
0.527,0.595,0.405,0,0,0,0,1,0,0
-0.178,0,0.825,0.175,0,-0.999,0.06,0.759,0.181,1
0,0,1,0,0,-0.994,0.029,0.905,0.066,2
0.402,0.278,0.722,0,0,0.993,0.175,0.811,0.014,0
0,0,1,0,0,0.996,0.165,0.803,0.032,1
0.153,0.18,0.674,0.146,0,-0.734,0.052,0.897,0.051,2
-0.557,0.098,0.53,0.371,0,-0.444,0.084,0.829,0.087,0
0,0,1,0,0,0.943,0.087,0.895,0.018,0
0,0,1,0,0,0.997,0.075,0.896,0.029,7
-0.318,0,0.813,0.187,0,-0.998,0.049,0.826,0.126,7
0,0,1,0,0,-0.946,0.026,0.92,0.054,1
-0.44,0.144,0.56,0.296,0,-0.853,0.053,0.886,0.061,2
0,0,1,0,0,-0.919,0.052,0.876,0.072,0
-0.637,0,0.776,0.224,0,-0.993,0.024,0.841,0.135,2
0,0,1,0,0,0.305,0.031,0.957,0.012,1
-0.34,0,0.745,0.255,0,0,0,1,0,0
0,0,1,0,0,0,0,1,0,0
0,0,1,0,0,0,0,1,0,0
-0.494,0,0.814,0.186,0,-0.445,0.093,0.818,0.089,6
0,0,1,0,0,0.964,0.042,0.936,0.021,2
0.103,0.123,0.877,0,0,0.998,0.104,0.84,0.056,4
-0.44,0,0.707,0.293,0,-0.998,0.032,0.812,0.156,1
-0.822,0,0.568,0.432,0,-0.991,0.085,0.787,0.129,2
0,0,1,0,0,0,0,1,0,0
0,0,1,0,0,-0.2,0.028,0.945,0.027,2
-0.891,0,0.398,0.602,0,-0.966,0.048,0.872,0.08,3
-0.296,0,0.761,0.239,0,0.989,0.132,0.757,0.111,8
-0.67,0,0.69,0.31,0,-0.993,0.023,0.847,0.131,1
0,0,1,0,0,0.984,0.081,0.857,0.061,6
-0.637,0,0.756,0.244,0,-1,0.075,0.739,0.186,5
0,0,1,0,0,0.781,0.077,0.86,0.062,2
-0.273,0,0.84,0.16,0,0.514,0.057,0.904,0.039,1
0,0,1,0,0,0.941,0.084,0.846,0.07,3
0,0,1,0,0,0.995,0.091,0.866,0.042,2
0,0,1,0,0,0.981,0.106,0.816,0.078,7
0,0,1,0,0,0.999,0.119,0.821,0.06,5
0.202,0.229,0.588,0.182,0,0.653,0.077,0.852,0.071,2
0,0,1,0,0,-0.907,0.068,0.859,0.073,4
0,0.177,0.645,0.177,0,-0.972,0.053,0.879,0.068,9
0,0,1,0,0,0,0,1,0,0
0,0,1,0,0,0.993,0.128,0.814,0.058,2
0,0,1,0,0,0.985,0.073,0.875,0.052,5
0.226,0.137,0.863,0,0,0.967,0.113,0.788,0.099,8
-0.681,0,0.588,0.412,0,0.869,0.073,0.871,0.056,0
0,0,1,0,0,-0.977,0.068,0.842,0.09,2
-0.557,0,0.769,0.231,0,-0.999,0.062,0.807,0.131,6
-0.796,0,0.597,0.403,0,-0.989,0.025,0.883,0.093,3
-0.103,0,0.851,0.149,0,-0.965,0.052,0.882,0.067,5
0,0,1,0,0,0.996,0.103,0.829,0.069,5
0.44,0.195,0.805,0,0,0.987,0.054,0.913,0.032,1
-0.402,0,0.769,0.231,0,0.985,0.103,0.819,0.077,9
-0.67,0,0.69,0.31,0,-0.998,0.023,0.779,0.198,2
0,0,1,0,0,-0.976,0.024,0.901,0.075,1
0,0,1,0,0,-0.999,0.059,0.83,0.112,2
-0.273,0,0.769,0.231,0,-0.99,0.054,0.811,0.135,1
0,0,1,0,0,-0.993,0.077,0.805,0.118,4
-0.077,0,0.794,0.206,0,0.993,0.082,0.895,0.022,4
-0.25,0,0.714,0.286,0,0,0,1,0,0
0.382,0.343,0.465,0.192,0,0.965,0.074,0.859,0.067,5
-0.718,0,0.538,0.462,0,-1,0.038,0.824,0.139,1
0.542,0.333,0.667,0,0,0.96,0.069,0.884,0.048,1
0,0,1,0,0,0.933,0.063,0.893,0.044,2
0,0,1,0,0,-0.981,0.064,0.856,0.08,8
0,0,1,0,0,0.424,0.094,0.812,0.094,8
0,0,1,0,0,0.989,0.086,0.865,0.049,7
-0.34,0,0.806,0.194,0,-0.966,0.057,0.841,0.103,1
0.226,0.137,0.863,0,0,-0.922,0.098,0.775,0.127,2
-0.735,0,0.53,0.47,0,-0.999,0.038,0.798,0.164,6
-0.318,0,0.813,0.187,0,-0.994,0.037,0.884,0.079,5
-0.727,0,0.567,0.433,0,-0.991,0.045,0.881,0.074,1
0.077,0.126,0.874,0,0,0.25,0.061,0.879,0.061,4
-0.273,0.135,0.631,0.234,0,0,0,1,0,0
0.402,0.231,0.769,0,0,0,0,1,0,0
-0.361,0,0.706,0.294,0,-0.969,0.081,0.819,0.1,4
0,0,1,0,0,-0.649,0.079,0.839,0.082,4
-0.077,0,0.874,0.126,0,-0.971,0.037,0.891,0.073,2
-0.273,0.106,0.709,0.184,0,-0.967,0.011,0.907,0.082,2
0,0,1,0,0,0.998,0.083,0.891,0.026,1
0,0,1,0,0,-0.981,0.069,0.831,0.1,2
-0.226,0,0.756,0.244,0,-0.997,0.08,0.808,0.112,7
-0.542,0,0.72,0.28,0,-0.998,0.081,0.775,0.144,1
-0.226,0,0.863,0.137,0,-0.997,0.063,0.843,0.093,8
0.25,0.143,0.857,0,0,-0.519,0.021,0.944,0.035,1
0.681,0.444,0.556,0,0,-0.995,0.035,0.888,0.077,5
0,0,1,0,0,-0.731,0.095,0.788,0.116,3
0.402,0.213,0.787,0,0,0.637,0.071,0.871,0.058,2
-0.625,0,0.594,0.406,0,0,0,1,0,0
-0.526,0,0.747,0.253,0,-0.975,0.035,0.915,0.05,2
0,0,1,0,0,-0.997,0.098,0.767,0.135,11
0,0,1,0,0,-0.998,0.078,0.772,0.15,3
-0.44,0,0.756,0.244,0,-0.999,0.067,0.784,0.149,2
-0.7,0,0.58,0.42,0,-0.994,0.037,0.879,0.083,0
-0.382,0,0.755,0.245,0,0.956,0.083,0.853,0.064,5
-0.778,0,0.506,0.494,0,-0.45,0.098,0.803,0.099,2
0,0,1,0,0,-0.991,0.057,0.861,0.082,4
-0.572,0,0.73,0.27,0,0,0,1,0,0
-0.34,0,0.745,0.255,0,0,0,1,0,0
0,0,1,0,0,-0.568,0.089,0.827,0.083,2
0,0,1,0,0,-1,0.051,0.826,0.124,9
-0.44,0,0.775,0.225,0,-0.974,0.006,0.875,0.12,0
-0.572,0,0.748,0.252,0,-0.999,0.05,0.747,0.204,4
0,0,1,0,0,0.465,0.054,0.895,0.052,2
0,0,1,0,0,-0.983,0.027,0.884,0.089,2
-0.542,0,0.72,0.28,0,-0.999,0.074,0.781,0.145,4
-0.34,0.115,0.656,0.23,1,-0.92,0.11,0.781,0.11,6
-0.511,0,0.708,0.292,0,0,0,1,0,0
-0.527,0.164,0.429,0.407,0,-0.989,0.074,0.828,0.098,9
0,0,1,0,0,-0.998,0.036,0.859,0.105,4
0,0,1,0,0,-0.994,0.086,0.769,0.145,5
-0.153,0,0.833,0.167,0,-0.79,0.094,0.797,0.109,1
-0.66,0,0.672,0.328,0,-0.996,0.073,0.818,0.109,8
0.178,0.175,0.825,0,0,0.983,0.081,0.863,0.056,4
0,0,1,0,0,0,0,1,0,0
-0.226,0.29,0.29,0.42,0,0,0,1,0,0
-0.859,0,0.387,0.613,0,-1,0.061,0.762,0.177,3
0,0,1,0,0,0,0,1,0,0
-0.459,0,0.769,0.231,0,0,0,1,0,0
-0.758,0,0.316,0.684,0,0,0,1,0,0
0.421,0.259,0.741,0,0,0.898,0.062,0.921,0.017,0
0,0,1,0,0,-0.979,0.067,0.84,0.093,4
-0.66,0,0.694,0.306,0,-0.99,0.083,0.784,0.133,2
0.026,0.165,0.677,0.158,0,0.869,0.126,0.764,0.11,7
0.361,0.217,0.783,0,0,0.973,0.113,0.802,0.085,1
0,0,1,0,0,-0.991,0.084,0.794,0.122,2
-0.66,0,0.625,0.375,0,-0.998,0.076,0.8,0.124,13
-0.625,0,0.594,0.406,0,-0.993,0.107,0.76,0.133,10
0,0,1,0,0,-0.99,0.029,0.885,0.086,2
0.421,0.259,0.741,0,0,0,0,1,0,0
0,0,1,0,0,0,0,1,0,0
0,0,1,0,0,0.813,0.074,0.862,0.064,2
-0.776,0,0.571,0.429,0,-0.999,0.017,0.795,0.188,1
-0.527,0,0.702,0.298,0,-0.968,0.064,0.857,0.079,2
-0.827,0,0.539,0.461,0,-0.997,0.076,0.807,0.117,4
-0.361,0,0.737,0.263,0,-0.995,0.025,0.84,0.135,2
-0.818,0,0.516,0.484,0,-0.903,0.121,0.75,0.129,3
-0.202,0,0.847,0.153,0,-0.979,0.069,0.813,0.117,3
-0.649,0.149,0.457,0.394,0,-0.992,0.032,0.846,0.122,1
-0.103,0,0.896,0.104,0,-0.987,0.053,0.84,0.107,1
-0.71,0,0.576,0.424,0,-0.999,0.073,0.798,0.129,5
0,0,1,0,0,0,0,1,0,0
0,0,1,0,0,0,0,1,0,0
0,0,1,0,0,0.999,0.131,0.81,0.059,5
0,0,1,0,0,-0.982,0.061,0.863,0.076,1
-0.681,0.132,0.417,0.451,0,-0.994,0.049,0.831,0.119,2
-0.7,0,0.655,0.345,0,-0.949,0.049,0.882,0.07,1
0,0,1,0,1,0.998,0.111,0.849,0.04,1
-0.494,0,0.802,0.198,0,-0.986,0.043,0.851,0.106,0
0.511,0.268,0.732,0,0,0.993,0.102,0.84,0.058,2
-0.718,0,0.625,0.375,0,-0.993,0.049,0.842,0.109,1
0,0,1,0,0,-0.919,0,0.936,0.064,0
-0.625,0,0.611,0.389,0,-0.965,0.065,0.836,0.099,2
0.188,0.199,0.801,0,0,-0.968,0.035,0.907,0.058,0
0,0,1,0,0,-0.982,0.052,0.829,0.119,0
0,0,1,0,0,0,0,1,0,0
-0.34,0,0.745,0.255,0,0,0,1,0,0
0,0,1,0,0,-0.998,0.034,0.805,0.162,1
0.052,0.221,0.571,0.207,0,-0.998,0.092,0.77,0.138,3
-0.557,0,0.753,0.247,0,-0.999,0.041,0.851,0.108,4
-0.402,0,0.816,0.184,0,0.998,0.116,0.817,0.067,4
0,0,1,0,0,0,0,1,0,0
-0.67,0,0.69,0.31,0,0,0,1,0,0
-0.44,0,0.707,0.293,0,-0.999,0.023,0.879,0.098,2
0,0,1,0,0,-0.999,0.079,0.778,0.143,2
0,0,1,0,0,-0.765,0.07,0.854,0.076,4
-0.66,0,0.672,0.328,0,-0.997,0.073,0.759,0.168,1
0,0,1,0,0,0.987,0.044,0.932,0.024,8
0,0,1,0,0,0.999,0.11,0.835,0.054,3
-0.649,0,0.65,0.35,0,0.578,0.103,0.797,0.1,0
0.459,0.333,0.667,0,0,0.933,0.162,0.825,0.013,1
0,0,1,0,0,0.321,0.037,0.931,0.032,1
0.026,0.109,0.891,0,0,0.395,0.084,0.83,0.086,1
0.572,0.381,0.619,0,0,0.973,0.096,0.898,0.006,1
0,0,1,0,0,-0.998,0.081,0.794,0.124,5
0,0,1,0,0,-0.997,0.047,0.868,0.085,11
0.459,0.273,0.727,0,0,0.963,0.131,0.774,0.094,4
0.459,0.375,0.625,0,0,0,0,1,0,0
0.572,0.425,0.575,0,0,0,0,1,0,0
-0.226,0,0.808,0.192,0,0.986,0.1,0.852,0.048,4
0,0,1,0,0,0.948,0.077,0.867,0.056,4
-0.718,0,0.6,0.4,0,-0.999,0.063,0.834,0.103,24
-0.802,0,0.556,0.444,0,-0.715,0.064,0.857,0.079,4
0.34,0.286,0.714,0,0,0.987,0.103,0.81,0.087,10
-0.66,0,0.714,0.286,0,-0.996,0.041,0.898,0.061,2
0.09,0.207,0.622,0.171,1,-0.997,0.099,0.771,0.13,6
0,0,1,0,0,-0.685,0.084,0.823,0.093,3
-0.681,0,0.662,0.338,0,-0.998,0.09,0.774,0.137,6
0,0,1,0,0,-0.921,0.046,0.885,0.068,1
-0.511,0,0.68,0.32,0,-0.998,0.058,0.827,0.115,2
-0.743,0,0.559,0.441,0,-0.998,0.081,0.786,0.134,5
0,0,1,0,0,0.995,0.09,0.873,0.037,4
0,0,1,0,1,-1,0.085,0.743,0.171,3
0,0,1,0,0,-1,0.038,0.786,0.176,2
-0.212,0.236,0.584,0.18,1,-0.987,0.034,0.866,0.099,2
0,0,1,0,0,0.815,0.069,0.893,0.038,1
0,0,1,0,0,0,0,1,0,0
0,0,1,0,0,0,0,1,0,0
0.361,0.2,0.8,0,0,0.988,0.111,0.812,0.077,3
0.67,0.355,0.645,0,0,0.735,0.043,0.941,0.016,0
0,0,1,0,0,-0.941,0.065,0.836,0.099,0
-0.542,0.285,0.265,0.45,0,-0.996,0.099,0.736,0.165,3
-0.691,0,0.719,0.281,0,-0.998,0.072,0.803,0.125,6
-0.402,0,0.787,0.213,0,-0.993,0.052,0.844,0.104,1
0,0,1,0,0,0.989,0.079,0.876,0.045,6
-0.852,0,0.392,0.608,0,-0.937,0.088,0.794,0.117,2
-0.772,0,0.621,0.379,0,-0.996,0.051,0.832,0.117,3
-0.296,0,0.784,0.216,0,-0.994,0.098,0.708,0.194,2
-0.557,0,0.625,0.375,0,0.748,0.097,0.803,0.1,8
-0.494,0,0.814,0.186,0,-0.97,0.08,0.806,0.113,0
-0.361,0,0.815,0.185,0,-0.966,0.081,0.79,0.129,0
0.361,0.16,0.767,0.073,0,0.978,0.094,0.869,0.037,5
0.361,0.263,0.737,0,0,-0.996,0.057,0.832,0.111,3
0,0,1,0,0,0.847,0.091,0.825,0.084,3
-0.382,0,0.658,0.342,0,-0.993,0.065,0.835,0.101,1
-0.226,0,0.826,0.174,0,-0.975,0.063,0.851,0.086,5
-0.778,0,0.541,0.459,0,-1,0.039,0.807,0.154,7
-0.34,0.152,0.61,0.238,0,-0.999,0.062,0.803,0.135,5
0,0,1,0,0,0,0,1,0,0
0,0,1,0,0,0,0,1,0,0
-0.226,0,0.84,0.16,0,0.969,0.054,0.906,0.04,7
-0.7,0,0.707,0.293,0,-0.97,0.018,0.895,0.087,1
0.103,0.135,0.865,0,0,-0.938,0.084,0.794,0.122,2
0.542,0.241,0.759,0,0,-0.984,0.084,0.795,0.121,1
0,0,1,0,0,-0.997,0.058,0.749,0.193,4
-0.25,0,0.818,0.182,0,-0.999,0.072,0.752,0.176,2
-0.649,0.148,0.476,0.376,0,-0.93,0.087,0.821,0.092,8
0,0,1,0,0,0.991,0.09,0.869,0.041,5
-0.599,0,0.755,0.245,0,-0.992,0.109,0.73,0.161,3
-0.557,0,0.69,0.31,0,-0.997,0.062,0.829,0.109,5
-0.7,0,0.541,0.459,0,-0.905,0.115,0.771,0.114,4
-0.765,0,0.515,0.485,0,-0.997,0.023,0.793,0.183,1
0,0,1,0,0,0.98,0.068,0.906,0.027,2
-0.791,0,0.462,0.538,0,0,0,1,0,0
0,0,1,0,0,0,0,1,0,0
0.202,0.167,0.833,0,0,0,0,1,0,0
-0.318,0,0.723,0.277,0,0,0,1,0,0
-0.103,0,0.877,0.123,0,-0.994,0.058,0.849,0.093,9
0.226,0.302,0.447,0.251,0,-0.788,0.085,0.827,0.088,6
0,0,1,0,0,-0.945,0.067,0.855,0.079,10
-0.727,0,0.534,0.466,0,-0.997,0.078,0.764,0.158,2
0,0,1,0,0,-0.998,0.039,0.797,0.164,2
-0.718,0,0.6,0.4,0,-1,0.053,0.754,0.193,6
-0.84,0,0.385,0.615,0,-1,0.045,0.776,0.179,5
-0.361,0,0.737,0.263,0,-0.704,0.085,0.83,0.085,4
-0.128,0,0.88,0.12,0,-0.98,0.076,0.814,0.111,4
-0.542,0,0.696,0.304,0,-0.999,0.071,0.778,0.151,3
0,0,1,0,0,-0.968,0.043,0.899,0.058,0
-0.751,0,0.484,0.516,0,-0.994,0.08,0.811,0.109,3
-0.421,0,0.517,0.483,0,-0.999,0.058,0.786,0.156,7
0,0,1,0,0,0,0,1,0,0
-0.226,0,0.808,0.192,0,0,0,1,0,0
0,0,1,0,0,0,0,1,0,0
-0.361,0,0.667,0.333,0,0,0,1,0,0
-0.226,0,0.725,0.275,0,0,0,1,0,0
-0.44,0,0.633,0.367,0,0,0,1,0,0
-0.178,0,0.779,0.221,0,0.996,0.105,0.83,0.065,7
-0.44,0,0.805,0.195,0,-0.991,0.038,0.834,0.128,2
